Time,Open,High,Low,Close,Volume
01.01.2014 01:00:00.000,1.37410,1.37410,1.37410,1.37410,0.00
01.01.2014 05:00:00.000,1.37410,1.37410,1.37410,1.37410,0.00
01.01.2014 09:00:00.000,1.37410,1.37410,1.37410,1.37410,0.00
01.01.2014 13:00:00.000,1.37410,1.37410,1.37410,1.37410,0.00
01.01.2014 17:00:00.000,1.37410,1.37410,1.37410,1.37410,0.00
01.01.2014 21:00:00.000,1.37410,1.37720,1.37390,1.37592,4519.24
02.01.2014 01:00:00.000,1.37590,1.37746,1.37439,1.37460,7221.54
02.01.2014 05:00:00.000,1.37460,1.37582,1.37159,1.37271,25613.14
02.01.2014 09:00:00.000,1.37273,1.37421,1.36367,1.36480,54539.64
02.01.2014 13:00:00.000,1.36480,1.36766,1.36294,1.36697,77457.25
02.01.2014 17:00:00.000,1.36697,1.36759,1.36504,1.36634,27100.88
02.01.2014 21:00:00.000,1.36633,1.36726,1.36595,1.36609,7821.06
03.01.2014 01:00:00.000,1.36610,1.36660,1.36491,1.36632,19285.06
03.01.2014 05:00:00.000,1.36633,1.36651,1.36329,1.36389,31540.37
03.01.2014 09:00:00.000,1.36388,1.36586,1.36280,1.36422,43755.58
03.01.2014 13:00:00.000,1.36422,1.36473,1.35992,1.36048,61210.63
03.01.2014 17:00:00.000,1.36046,1.36069,1.35825,1.35828,32710.63
03.01.2014 21:00:00.000,1.35820,1.35925,1.35820,1.35874,2700.25
04.01.2014 01:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
04.01.2014 05:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
04.01.2014 09:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
04.01.2014 13:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
04.01.2014 17:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
04.01.2014 21:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 01:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 05:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 09:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 13:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 17:00:00.000,1.35874,1.35874,1.35874,1.35874,0.00
05.01.2014 21:00:00.000,1.35874,1.36009,1.35872,1.35983,7918.82
06.01.2014 01:00:00.000,1.35982,1.35986,1.35780,1.35825,14779.13
06.01.2014 05:00:00.000,1.35826,1.36062,1.35715,1.35954,30071.93
06.01.2014 09:00:00.000,1.35956,1.36220,1.35950,1.36018,42550.45
06.01.2014 13:00:00.000,1.36020,1.36512,1.35930,1.36353,62061.98
06.01.2014 17:00:00.000,1.36354,1.36527,1.36290,1.36357,27746.34
06.01.2014 21:00:00.000,1.36357,1.36367,1.36200,1.36234,10712.06
07.01.2014 01:00:00.000,1.36235,1.36319,1.36212,1.36244,11849.77
07.01.2014 05:00:00.000,1.36244,1.36286,1.36102,1.36276,26781.08
07.01.2014 09:00:00.000,1.36276,1.36562,1.36127,1.36428,61121.08
07.01.2014 13:00:00.000,1.36429,1.36508,1.35965,1.36169,65641.94
07.01.2014 17:00:00.000,1.36170,1.36399,1.36121,1.36136,27665.27
07.01.2014 21:00:00.000,1.36137,1.36183,1.36050,1.36076,12011.31
08.01.2014 01:00:00.000,1.36077,1.36326,1.36060,1.36319,15273.57
08.01.2014 05:00:00.000,1.36319,1.36350,1.35992,1.36075,28782.06
08.01.2014 09:00:00.000,1.36073,1.36113,1.35800,1.35889,42950.46
08.01.2014 13:00:00.000,1.35890,1.36180,1.35670,1.35861,70281.45
08.01.2014 17:00:00.000,1.35861,1.35867,1.35529,1.35818,40915.78
08.01.2014 21:00:00.000,1.35817,1.35823,1.35666,1.35751,10701.60
09.01.2014 01:00:00.000,1.35751,1.35856,1.35709,1.35792,14349.41
09.01.2014 05:00:00.000,1.35793,1.36118,1.35772,1.36092,30675.89
09.01.2014 09:00:00.000,1.36092,1.36217,1.35959,1.36099,48957.93
09.01.2014 13:00:00.000,1.36099,1.36330,1.35480,1.35903,89592.30
09.01.2014 17:00:00.000,1.35903,1.36104,1.35809,1.36044,26958.07
09.01.2014 21:00:00.000,1.36045,1.36106,1.36010,1.36065,9888.90
10.01.2014 01:00:00.000,1.36064,1.36161,1.36039,1.36128,12598.27
10.01.2014 05:00:00.000,1.36127,1.36196,1.36002,1.36055,23022.51
10.01.2014 09:00:00.000,1.36056,1.36071,1.35870,1.35896,37758.46
10.01.2014 13:00:00.000,1.35897,1.36869,1.35710,1.36620,88953.22
10.01.2014 17:00:00.000,1.36620,1.36745,1.36560,1.36648,27641.28
10.01.2014 21:00:00.000,1.36648,1.36704,1.36620,1.36661,2355.85
11.01.2014 01:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
11.01.2014 05:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
11.01.2014 09:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
11.01.2014 13:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
11.01.2014 17:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
11.01.2014 21:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 01:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 05:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 09:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 13:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 17:00:00.000,1.36661,1.36661,1.36661,1.36661,0.00
12.01.2014 21:00:00.000,1.36661,1.36786,1.36616,1.36627,5333.30
