Time,Open,High,Low,Close,Volume
01.01.2012 01:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 02:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 03:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 04:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 05:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 06:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 07:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 08:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 09:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 10:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 11:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 12:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 13:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 14:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 15:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 16:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 17:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 18:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 19:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 20:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 21:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 22:00:00.000,1.29567,1.29567,1.29567,1.29567,0.00
01.01.2012 23:00:00.000,1.29399,1.29475,1.29353,1.29431,412.36
02.01.2012 00:00:00.000,1.29440,1.29534,1.29373,1.29445,1303.85
02.01.2012 01:00:00.000,1.29445,1.29495,1.29345,1.29433,663.31
02.01.2012 02:00:00.000,1.29434,1.29480,1.29377,1.29397,867.82
02.01.2012 03:00:00.000,1.29396,1.29397,1.29200,1.29316,716.27
02.01.2012 04:00:00.000,1.29319,1.29477,1.29216,1.29259,1556.37
02.01.2012 05:00:00.000,1.29259,1.29301,1.29207,1.29226,1149.57
02.01.2012 06:00:00.000,1.29227,1.29346,1.29226,1.29298,781.69
02.01.2012 07:00:00.000,1.29298,1.29431,1.29257,1.29292,1242.10
02.01.2012 08:00:00.000,1.29299,1.29456,1.29270,1.29379,2457.79
02.01.2012 09:00:00.000,1.29381,1.29538,1.29376,1.29391,3916.51
02.01.2012 10:00:00.000,1.29385,1.29710,1.29385,1.29555,5841.34
02.01.2012 11:00:00.000,1.29555,1.29618,1.29378,1.29459,4398.15
02.01.2012 12:00:00.000,1.29461,1.29517,1.29447,1.29493,2864.54
02.01.2012 13:00:00.000,1.29493,1.29502,1.29313,1.29384,4232.13
02.01.2012 14:00:00.000,1.29385,1.29444,1.29231,1.29274,4510.89
02.01.2012 15:00:00.000,1.29268,1.29370,1.29265,1.29329,3546.94
